ingresos,edad,compras_previas,descuento_aplicado,gasto_total
25177.14992201346,53,5,1,298.0086168769791
62347.55875942872,26,7,1,339.63277090536985
51099.76950782606,31,1,0,128.34708461668436
30650.58650388419,53,3,0,138.29719285936292
30573.818419045758,27,5,1,325.39615077143714
44963.229510648074,57,3,1,263.92626610933763
75035.32287934089,40,2,0,164.22730830591027
46106.12972954593,52,7,1,342.15873258765583
27452.855703228408,24,2,0,72.86022718539044
46313.85403871084,59,5,0,189.8899171312924
45909.146453784946,52,3,1,318.88055518205806
9546.700355876426,19,3,0,67.42236154219499
49185.577002232814,32,4,1,321.0447165033347
46535.98204686983,26,3,1,272.4557855888846
60443.095472201276,64,4,1,339.7192553753028
77734.34142418018,34,6,1,359.13604709278616
66898.47544321636,56,1,1,309.7173951005572
45966.669641677545,35,3,0,100.84558372336859
33402.11136887495,32,1,1,225.83115413097664
88600.3970487479,35,2,0,180.4586474807668
50888.27651021732,41,5,1,331.98809189844826
50208.939378694195,40,6,1,311.745417019736
49638.12369334995,29,3,1,321.59582051980664
52971.271411517824,40,1,0,120.2020373796387
47834.593821140865,38,7,1,329.9351086358292
41395.069896796456,43,4,1,299.65102477053637
41797.115881394115,25,4,1,299.1261576545601
49508.70094676002,47,0,0,120.99895641255652
41848.62843299352,51,2,0,131.2936085190393
39307.313259842536,19,3,1,276.8138910737373
51596.453415378455,22,2,0,137.21735214655695
46175.34173868717,48,3,0,155.0163671063989
72559.89482874033,50,0,1,303.14878006033416
10235.45287410482,21,3,1,250.63373321019887
66372.60277883692,23,3,1,321.6021374572206
68691.27788746444,40,5,1,342.00162442696785
18899.146513877757,62,2,0,125.67528242478481
44859.68608879477,36,0,0,120.8048793118312
44428.38701006313,60,1,0,146.9578932696226
28887.32457923268,62,3,0,156.42063156315507
38332.74968613687,25,2,0,119.30145640540326
33341.36231801257,56,5,1,322.220644538656
76284.05665135435,30,3,0,194.44897323637682
64035.17589721191,18,3,1,284.76759042677264
69073.32642491237,23,5,1,329.8088362784468
60825.08096064853,24,2,0,136.13072843491642
33064.22343174156,44,2,0,150.31682285309665
42132.196005803395,32,2,1,253.10401428306557
57340.61841841877,51,2,0,139.7789070058736
31668.082866620818,40,3,1,307.0170235795775
60694.97645258582,41,2,0,154.39397370803832
46395.119027627974,32,5,1,321.24118625028404
44377.68788675604,52,4,1,305.9531576733959
60664.39952305237,21,1,0,138.93766854176783
56663.9496722906,61,3,0,165.4574111221948
44585.507512713804,54,3,0,129.86536849604033
67389.94705046373,34,3,1,343.2816720713776
33784.05008600154,48,1,0,118.70985449891126
59239.034104163955,55,3,1,321.48664343008414
58896.51886952575,27,2,0,136.8994231169465
45356.803410290144,44,6,1,357.98967468385626
54891.99533363177,59,4,1,335.7758443406564
31233.296354220456,23,3,1,267.8772544701794
63860.40528810352,23,1,1,290.59947810080257
47226.46795335517,32,5,0,145.211081468141
42159.154692214404,21,5,1,301.0146725471924
65735.13838755334,57,6,1,344.5543550559419
39434.84464185861,24,5,1,273.38163536896707
28873.080554546606,62,5,1,312.444238787291
26650.562397141442,64,2,0,121.14329462942291
59090.14927018459,43,4,1,350.2346961842359
30793.559712555754,48,4,1,265.2233156601968
76321.91272976546,19,2,0,147.26693196079577
18771.058881744168,45,3,1,276.73638133920167
75446.84552435057,59,5,1,373.0314497951379
53165.26200803927,30,0,0,109.24697119722026
48549.30332194411,35,3,0,191.9730873636494
41826.21369786575,47,1,0,117.65788468632098
55987.04171528106,28,3,0,129.823451168449
49435.47946362727,30,1,0,121.99589500919834
66549.52823024782,41,2,0,193.37088589111053
51713.41472993059,46,4,1,335.3529222915324
52254.52642192817,22,3,0,177.8427194618775
44545.81681679216,52,3,1,328.95130488580907
49145.81564418399,36,2,1,324.54452878451013
54617.026533380886,30,2,1,290.01938887786093
24347.474110150615,22,4,1,312.9184843657284
29777.218668414305,61,1,0,128.99421212206312
61148.96141034072,31,4,1,330.15524293551914
52562.981571919125,55,2,0,178.97640770311966
47240.24995470981,39,2,1,333.71911126118533
50276.5089959809,26,3,1,327.28410725833663
55213.72558042507,57,2,0,128.1304868654411
41903.60479535958,43,4,1,304.2302090492601
38325.42911896531,62,0,0,119.67626814319416
52937.67882646522,22,1,0,103.60111716067743
35324.40833577452,46,5,1,285.43331335658837
56123.79133571708,39,3,0,145.15540217830215
24461.245936432395,20,3,1,279.05870976337366
65437.33455988466,45,1,0,164.6653795943397
57088.96223619564,55,1,1,288.3925386618812
53840.44601470813,31,4,0,121.24351330727802
64740.36475918271,64,4,1,340.1284853855505
74982.11666693864,31,6,1,382.84377189123984
65215.55097527196,60,1,0,141.3688674821862
22386.88653002532,28,2,0,138.24567589474145
30806.345498964478,26,8,1,322.95493872738314
40627.72133456482,55,2,0,159.00172781581773
50391.36575316251,64,4,1,345.71702180349763
57764.88530703685,61,5,0,177.58482439580166
39113.84280269802,23,3,1,278.7480547603006
52801.50146715617,18,4,1,314.2471074853395
38669.256014700164,42,2,0,129.8071520138943
40827.23295512078,33,1,1,242.10112770392715
28900.083547276667,32,2,0,117.54688951801991
36151.50130833643,51,1,0,132.4137986879063
29724.730915754997,34,3,1,269.03673134013155
35361.90120534001,20,0,0,69.99174740284795
65804.62694911759,20,6,1,371.8204840392059
35759.01666752085,54,3,1,303.7406402676225
89485.73097256086,34,2,1,349.68643717003795
57399.76851321334,55,5,1,338.93382896649825
52772.54185542311,18,6,1,323.068636001353
37124.6332972818,24,2,1,293.7514371225251
60504.64819113487,43,2,0,149.85950788905393
41365.43260643339,64,4,1,308.19224622264016
51830.147219680424,56,3,1,330.51430507925045
88401.26807403192,36,2,1,353.33777965506073
48559.10150413025,47,3,0,142.32449731183812
67239.09989428514,60,4,1,354.1840791921725
39452.35362311169,31,1,0,88.82903724132557
49475.17264254557,30,1,0,122.06959092578118
76562.00953453264,37,2,0,175.52212791967202
40595.494133183485,43,8,1,330.42190236780687
77186.72836995393,44,6,1,370.7854127247345
60616.279031832135,42,3,1,320.1675761993133
41562.99836158598,26,7,1,335.90031355928534
59486.116085832815,58,4,0,197.40297372281918
64588.316744400945,29,3,0,156.6040535381497
59327.149433257946,27,5,1,304.29395295686885
26446.629201643154,23,6,1,286.91573980817566
39092.94236262697,51,3,1,286.8258089421565
46287.22046672743,58,3,1,347.9555619870026
48883.498563499306,36,3,1,268.7850293781274
59310.08146326017,23,3,0,133.70380534126267
52665.51501399881,19,2,0,115.23139999525378
29969.83461934848,32,2,0,147.461914012184
55702.967765089445,34,2,1,297.8054559380669
59158.786179257346,33,2,0,123.70085039238566
58396.856718965595,45,1,1,292.6231539071249
66211.71088331932,38,6,1,338.8367968191894
62508.83231823356,25,4,0,157.08996005302774
56887.70118842655,27,2,0,152.61804962994694
48947.51432812029,27,2,0,123.6888451546778
25085.58599726013,27,1,0,110.68885564769322
56444.273286988784,26,3,1,312.46954267194894
53115.31530744667,45,3,0,137.62182200800737
54073.6825579306,41,3,0,144.3291454156904
30848.77136269536,36,4,1,287.8809194731688
33784.151893876064,50,6,1,362.7286599698027
65797.29279999355,21,2,0,145.32060533483923
49406.672692150176,20,2,0,135.61530488311607
60222.510460589365,59,2,1,305.4919962995187
50424.77564195692,29,4,1,292.3658433462157
50446.34209243618,35,1,0,113.60681459222423
64074.25708963996,40,3,0,169.2324903969916
42259.32907673939,37,4,1,312.1203291070604
51441.811654114754,23,4,1,262.2233911595008
43065.87066942436,51,5,1,325.4310578290999
43482.55658851527,59,3,1,312.38929864049607
45362.41814797041,19,2,0,153.51528318955047
53332.00657450569,47,2,0,167.26162449085538
42818.77067504784,26,4,1,285.9119435777679
68836.34188360281,44,2,0,140.72619644639153
36580.89046670744,59,4,1,294.3113799921515
47196.92533757961,51,0,0,131.32213106133815
43404.034125887374,57,2,0,135.13293518446272
71704.668265306,41,2,0,172.40667453028553
52948.32164767362,34,3,1,336.4202377373379
65477.66809202952,46,0,0,157.87151721617215
27716.59440444542,53,3,0,141.74132880769812
54005.75398803888,29,4,0,158.15578709310458
63344.46193435155,48,3,1,314.939802461897
51234.259839131366,26,6,1,340.530801064967
65982.20562598026,36,2,0,154.23511031537495
42240.673248494415,63,5,0,184.45610071683672
71140.2116027837,63,4,0,178.26018996059128
84483.47185428876,34,1,0,162.15797279893826
44557.42159340512,19,6,1,315.14068660773177
43317.462178988426,57,4,1,321.2639562755996
71800.7671567655,22,5,1,306.69957137625113
73693.58218596068,56,3,0,192.7211262119879
42157.09959270098,33,3,1,290.37407001668674
43697.19774356214,34,2,1,248.80602194333036
45773.230867092396,44,3,0,170.51233771265757
29833.242334485843,24,3,0,99.94840531133211
36220.22080273703,25,1,0,102.52001307993639
34937.88849871898,25,6,1,267.49651990506106
38483.03652343807,40,1,0,132.5340127733734
49479.72668919828,49,2,0,147.3249373333399
53513.22098804781,60,5,1,362.2180222752666
73257.50739221115,64,2,0,170.23455708852597
35024.68938891814,35,5,1,312.8761849011725
64764.83597714876,55,2,1,327.1458721212466
46790.16733661736,29,2,1,285.8950873475305
49258.044355213504,32,2,0,127.03338087026073
60122.29238249906,45,2,1,284.29624492785484
33159.16967656552,55,2,0,113.4523970343707
55736.14619276076,48,2,0,163.34337529746486
52496.78312319584,26,2,1,271.2175799504205
57386.76896012224,25,2,0,126.55756905340895
54337.52965861727,63,3,1,299.3728213700538
86829.50209866342,36,2,0,173.1099416635613
40433.900236230256,25,1,0,119.59285874715508
42035.04567497274,51,1,1,288.73903919700433
40652.89210362853,21,1,0,94.00850429718247
41667.843212596184,48,6,1,326.2249124981521
40439.19309040223,55,3,0,100.1030720430484
67835.24796661327,20,1,0,141.9521007411807
71307.56371984782,52,4,1,326.74638315094325
41438.805593757854,36,4,1,257.737605556598
37514.66640343657,60,2,0,114.81687710292326
57071.23334579606,46,6,1,338.4965643834717
41716.65433578543,27,4,1,282.6894915620619
59493.97726633266,29,1,0,134.8680144259936
53043.845312769496,63,6,1,347.26118813106996
27263.838275041522,47,3,0,136.32804018656816
73212.57801995092,47,2,0,165.19318080588582
76938.16509643283,35,2,0,140.98350163014098
40808.16964273421,41,2,0,145.17269600802896
44184.47660096024,49,4,1,309.9286479916961
54287.98086087358,26,4,0,128.75382369554788
55016.851849805375,64,3,1,301.59478448289565
59878.164090092454,41,5,0,198.34513775362655
80153.06808149524,43,2,0,143.8237929503168
47345.79158758926,20,2,0,149.4274924202462
38025.541331923196,40,4,0,190.87548716829764
29310.21157978209,28,3,0,111.28057632663311
39036.04940087121,27,3,0,116.72414560015342
49503.095406893044,53,3,1,320.2177789181755
76918.36795276681,30,3,1,313.73334036342595
42235.830514457426,46,3,0,134.92733657783575
53356.819274583475,55,3,1,321.9467334447796
49753.65655890872,30,3,1,282.189589237826
67825.89910172127,43,2,0,153.41343958800368
87903.98638810433,37,2,1,318.8761983947415
42036.96840619519,22,2,0,122.47400073967634
42658.40836222667,37,3,0,111.24027993495119
65662.41315603608,31,3,1,302.5982122462676
60228.37234439467,62,5,1,323.11228094599625
77700.6098860405,31,3,1,303.2748235127574
58758.92277988946,25,2,1,321.2657405673192
44610.61863819411,30,5,1,353.5995873581257
58859.82246038464,41,1,0,119.47728315419158
66630.55370874362,32,2,1,311.44727829053596
62307.23271796046,18,5,1,310.04802679796677
57609.11046660947,39,3,1,319.6533646433118
66000.1203438373,51,2,0,123.92604343907593
67539.4338566851,57,3,1,313.0094390553011
70732.38486556291,20,2,0,147.99992371137495
59730.64831384464,43,2,0,112.27466312057557
47493.22879524718,31,3,0,148.64560425776295
52200.705296499844,58,2,1,269.79134446059953
68097.63449762535,25,6,1,356.13897299356245
37745.964935191456,33,2,0,108.94146182975656
55530.099633093516,59,4,0,163.97411269121233
44099.91781508959,38,2,0,132.37535580249383
50431.17234402226,27,5,1,307.7370441049715
69176.77793910948,42,0,0,145.75182171201476
52866.48602029855,55,3,1,346.74351940517136
50696.54822234223,39,2,0,163.05449186888458
29602.15788530121,64,2,0,102.48345039688456
61193.80349040831,63,2,0,146.60219369554167
59682.26271711613,21,2,0,134.3337808908661
82448.8208495819,21,2,1,284.90710168846033
45383.32647570499,47,2,0,141.78955279346047
53287.254914959085,19,3,1,321.29259888598204
53740.75525566133,46,2,0,139.82386665650048
73661.79919645212,60,3,1,338.6999861650632
48570.567014195716,53,5,1,305.8203029926637
54185.32288655509,38,3,0,154.81357918561267
59118.44764574809,38,0,0,123.7558163550467
52799.13684734537,38,3,1,296.42461358394536
43303.49578174208,21,3,0,121.48173651085594
52911.34989347462,18,4,1,322.2577458965082
66104.47624789659,43,5,1,348.67951421757977
34602.270508834095,19,2,0,126.9859434225289
51994.54511220314,26,1,0,120.077145811576
39498.1877759124,62,2,0,138.98393749835208
67925.69943387264,35,0,0,120.7686508429301
27152.19642824338,59,3,1,275.43900787620663
41616.17229092617,58,1,0,121.80814196052829
55658.17812596781,28,5,1,306.503818896014
73482.86043851511,42,3,0,166.73094964236319
49013.746083905186,43,2,0,173.56322193899024
41672.00709960202,53,2,0,149.13865150892514
78217.35604160884,59,6,1,371.8916272367119
28279.79149375634,52,4,0,124.8777583694991
17017.910650698774,55,4,0,114.35181179538873
56600.216750799984,20,3,1,267.7900889413085
42469.18663471083,58,3,1,328.26342077656125
34681.5077430393,52,1,0,125.17389769381995
60625.3467094903,57,1,0,140.21180813724618
53657.010706567984,39,1,0,134.78917384270778
41538.820538949076,25,0,0,115.48668429577384
30795.434019936583,32,3,0,101.10693129955351
63086.859924202174,62,2,1,320.3419716159672
59753.017669379915,24,2,1,289.73303920679064
48512.36204330926,36,1,0,120.26753633916167
77699.554940715,57,3,1,339.74261167583336
33948.72850510771,59,2,0,153.76848000498782
27117.122436128917,34,1,1,298.8315944498321
39621.378951781335,18,3,1,292.85930554425244
49316.209754667536,62,7,1,312.5245723888818
53650.091739840376,46,1,0,143.47144753283249
46381.459132155054,30,2,1,280.04363998567146
55280.83094771445,46,2,0,169.11692496147998
31226.90863714334,58,4,0,156.5048520432157
71656.46906109889,59,3,0,185.00587974109212
48767.732324111465,23,3,1,290.1256592324345
66759.43747382192,22,2,0,144.53440384556856
55140.88019566556,51,4,0,171.78486392618146
56851.29828730676,28,6,1,380.8630564497762
58546.50920348306,26,3,1,293.3752306772068
56715.628400259724,55,5,1,319.0878106486507
59640.84139801316,57,3,1,317.6666874467211
69937.28795198648,58,3,1,294.29552068964205
52947.817545522055,26,1,0,95.25468246767024
60635.05636382769,25,4,1,287.43206231319607
48653.964585691596,61,2,1,280.8438943028222
71601.75823174209,57,7,1,432.5895017837463
39854.115469110955,20,4,0,119.82468573675021
77014.10649366223,30,2,0,160.22109365387007
49397.63074033485,36,0,0,103.50832125765038
28538.373468229278,51,4,1,295.2749537210095
51921.56622366184,49,4,0,196.68505505494997
39784.22513787678,33,3,0,164.8098446308203
62609.65323483086,53,3,0,156.7603348154307
40210.640310464136,35,3,0,129.60357518399502
43307.248501778304,31,4,1,311.31309046147385
21656.889035817036,47,1,0,118.9527962694215
43215.405211263846,19,3,1,281.1510182823157
13641.81010056565,30,1,0,101.63714629940137
26241.45764771415,44,2,0,95.31039080385133
61406.21984216446,34,1,1,266.9788121508599
61787.00237976248,48,4,1,315.7651349705719
56381.86342677447,32,2,0,121.05212731911922
35495.3578530618,37,2,0,136.58377821026264
49284.3296578703,22,2,0,89.51541482681762
49945.96191364148,24,4,1,298.872660221781
32624.529662111858,35,5,1,294.049623241975
72550.97452650726,28,4,1,333.83512086938214
63160.43435863507,49,6,1,342.45641156458106
46685.53739255504,44,4,1,318.76496246892907
50403.28758491796,43,3,0,140.9896915897411
53125.74211921329,54,7,1,331.92016799509327
19373.97697363564,62,2,0,106.67540900437409
46292.339262191046,45,5,1,314.87993333163683
39770.23628003302,19,4,1,277.0759376983664
34975.69985157627,37,6,1,298.8824916766021
45783.495606710676,21,5,1,265.4618648881678
76965.29790274284,30,4,1,354.3225039068422
59612.64291900515,41,3,0,164.6432603592095
41432.31515325805,55,2,1,278.2465821390464
58588.74172034238,57,2,0,183.15099772019926
70990.33154879004,62,4,1,315.80613026672563
63869.50524369153,46,2,0,143.780824191503
50894.45554880261,53,1,0,144.02875719652477
40295.94833441639,19,2,0,112.93945079690711
60473.34970420385,58,2,1,309.41905938672255
55902.28078132625,35,5,1,308.923232722954
63427.89830041598,25,6,1,308.81074026521367
59527.57702522954,32,6,1,318.67556932151786
65743.29072979002,58,1,0,164.25980132695318
41971.47182659148,34,1,0,125.51942957711226
69760.91098451489,40,4,1,310.1802033531971
52963.994070386,19,6,1,281.59830497525184
81128.91308937898,23,2,0,161.74089117242312
39662.18272865648,46,6,1,309.4190148543466
76039.45704747873,44,6,1,355.4078952889501
52968.66175193972,54,8,1,370.3491310006247
40228.72994578327,51,1,0,160.7564338122234
42741.71248918518,35,4,0,139.4834917491491
45194.7903770852,59,5,0,166.48161705267913
56362.48919602875,27,2,1,283.31378654962276
57842.5323205325,55,1,0,162.6402591366961
41394.49994092131,61,1,0,137.65396829275454
49634.68111608526,34,3,0,146.3247635669969
82134.05537917795,30,2,1,325.5815506126829
75913.14755151067,59,5,1,322.77893535253304
56544.85504511048,44,2,0,151.58121330650772
50570.05217252301,19,4,1,324.97042080371466
51800.46990077392,51,4,1,318.6034697640606
